LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,BARCODE,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
OPT,,184356,,AVI000059,,,09892,1,Nano,Gaikai SC,630947SC,47-16,,, , ,0,0,,,AVI,,GS,F,127,34,49,, ,, ,/  /,0,0,179,50,55,50,55,50,55,50,55,0,0,0,0,0,/  /,/  /,44839,45232,/  /,0, ,418863,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,186313,,AVI000072,,,09993,1,Nano,GLITCH 3.0,31050152,52-17,,, , ,0,0,,,AVI,,BS,F,143,44,52,, ,, ,/  /,0,0,169,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,45113,44908,45091,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45113.6665, ,/  /       :  :, , ,,,,F,F,,,
OPT,,186314,,AVI000073,,,09994,1,Nano,GLITCH 3.0,3150350,50-17,,, , ,0,0,,,AVI,,GS,F,133,42,49,, ,, ,/  /,0,0,169,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,44908,44908,/  /,0, ,9811,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198219,,AVI000134,,,10688,1,Nano,PIXEL 3.0,3070648,47-16,,, , ,0,0,,,AVI,,GS,F,132,36,46,, ,, ,/  /,0,0,169,69,75.9,58.65,64.52,58.65,64.52,58.65,64.52,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198218,,AVI000133,,,10687,1,Nano,PIXEL 3.0,3071546,46-14,,, , ,0,0,,,AVI,,GS,F,132,33,45,, ,, ,/  /,0,0,169,65,71.5,55.25,60.78,55.25,60.78,55.25,60.78,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,184684,,AVI000062,,,09895,1,Nano,PIXEL 3.0,NAO660144,46-14,,, , ,0,0,,,AVI,,GS,F,132,34,46,, ,, ,/  /,0,0,169,60,66,60,66,60,66,60,66,0,0,0,0,0,44865,44938,44847,44865,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44938.67961, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198217,,AVI000132,,,10686,1,Nano,PIXEL 3.0 SC,3070648SC,48-16,,, , ,0,0,,,AVI,,GS,F,132,38,48,, ,, ,/  /,0,0,220,88.2,97.02,74.97,82.47,74.97,82.47,74.97,82.47,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,15,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198214,,AVI000129,,,10683,1,Nano,PIXEL 3.0 SC,3071248 SC,48-15,,, , ,0,0,,,AVI,,GS,F,132,38,48,, ,, ,/  /,0,0,220,88.2,97.02,74.97,82.47,74.97,82.47,74.97,82.47,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,15,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195662,,AVI000115,,,10370,1,Nano,QUEST,3160448,48-14,,, , ,0,0,,,AVI,,BS,F,132,38,48,, ,, ,/  /,0,0,179,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198132,,AVI000126,,,10610,1,Nano,QUEST 3.0,3160152,52-16,,, , ,0,0,,,AVI,,BS,F,143,40,53,, ,, ,/  /,0,0,169,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198211,,AVI000127,,,10681,1,Nano,QUEST 3.0,3160248,48-14,,, , ,0,0,,,AVI,,BS,F,132,37,48,, ,, ,/  /,0,0,169,69,75.9,58.65,64.52,58.65,64.52,58.65,64.52,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,185978,,AVI000064,,,09971,1,Nano,QUEST 3.0,840450,52-18,,, , ,0,0,,,AVI,,BS,F,137,39,53,, ,, ,/  /,0,0,169,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,44896,44896,44900,/  /,0, ,175294,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44896.71868, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195663,,AVI000116,,,10371,1,Nano,REPLAY 3.0,3001144,44-13,,, , ,0,0,,,AVI,,GS,F,116,,,, ,, ,/  /,0,0,179,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45547,/  /,0, ,,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195644,,AVI000106,,,10361,1,Nano,REPLAY 3.0,3001846,46-14,,, , ,0,0,,,AVI,,BS,F,133,29,46,, ,, ,/  /,0,0,179,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198019,,AVI000125,,,10538,1,Nano,REPLAY CF,Navy/Orange,44-16,,, , ,0,0,,,AVI,,BS,F,134,30,46,, ,, ,/  /,0,0,179,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45496,45496,/  /,0, ,00001215,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,190443,,AVI000094,,,10154,1,Nano,SLEEK ARCADE,3110650,50-15,,, , ,0,0,,,AVI,,BS,F,133,33,51,, ,, ,/  /,0,0,179,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45070,45070,/  /,0, ,409786,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198215,,AVI000130,,,10684,1,Nano,SPRITE,3060344,44-13,,, , ,0,0,,,AVI,,GS,F,120,33,43,, ,, ,/  /,0,0,169,69,75.9,58.65,64.52,58.65,64.52,58.65,64.52,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,121271,,AUS000030,,,06530,1,OK,4327,Cry,49-20,,, , ,0,0,,,AUS,,US,F,140,44,49,, ,, ,/  /,0,0,149,10.75,11.83,5.21,5.73,5.21,5.73,5.21,5.73,0,0,0,0,0,/  /,42541,41774,45092,/  /,0, ,,51.56,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,42541.6361, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196890,,ORO000434,,,10429,1,OROTON,ADLEY,235634,57-14,,, , ,0,0,,,ORO,,LS,S,140,48,58,, ,, ,/  /,0,0,249,113.18,124.5,101.86,112.05,101.86,112.05,101.86,112.05,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196883,,ORO000428,,,10423,1,OROTON,ADLEY,2356435,57-17,,, , ,0,0,,,ORO,,LS,S,140,48,49,, ,, ,/  /,0,0,249,113.18,124.5,101.87,112.06,101.87,112.06,101.87,112.06,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198107,,ORO000466,,,10587,1,OROTON,ALEENA,2456142,53-16,,, , ,0,0,,,ORO,,LM,S,140,46,54,, ,, ,/  /,0,0,340,140,154,98,107.8,98,107.8,98,107.8,0,0,0,0,0,/  /,/  /,45552,45552,/  /,0, ,1651141,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198225,,ORO000486,,,10694,1,OROTON,ALPINE,2456123,54-15,,, , ,0,0,,,ORO,,LM,F,140,30,54,, ,, ,/  /,0,0,330,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,/  /,45763,45763,/  /,0, ,1740826,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179297,,ORO000296,,,09687,1,OROTON,ALPINE TRIOS,1900849,53-15,,, , ,0,0,,,ORO,,LM,F,140,36,53,, ,, ,/  /,0,0,330,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,45212,45398,44651,45763,/  /,0, ,1740826,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45398.60763, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196887,,ORO000431,,,10426,1,OROTON,BERRY,2456416,52-17,,, , ,0,0,,,ORO,,LS,F,140,40,51,, ,, ,/  /,0,0,249,113.18,124.5,101.86,112.05,101.86,112.05,101.86,112.05,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,168403,,ORO000248,,,09264,1,Oroton,Brighton 2,1702868,51-17,,, , ,0,0,,,ORO,,LN,F,135,34,52,, ,, ,/  /,0,0,300,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,44238,44138,44763,/  /,0, ,1399959,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44238.59616, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198089,,ORO000453,,,,1,Oroton,BROOKE,2456104,54-16,,, , ,0,0,,,ORO,,LM,F,140,42,55,, ,, ,/  /,0,0,330,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,/  /,45524,45524,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198088,,ORO000452,,,10574,1,Oroton,BROOKE,2456105,54-16,,, , ,0,0,,,ORO,,LM,F,140,42,55,, ,, ,/  /,0,0,330,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,/  /,45524,45524,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196894,,ORO000438,,,10434,1,OROTON,CECILIA,2230834,54-16,,, , ,0,0,,,ORO,,LS,F,140,38,54,, ,, ,/  /,0,0,340,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,146475,,ORO000127,,,07939,1,OROTON,CHANTAL,1402964,51-16,,, , ,0,0,,,ORO,,LM,F,135,32,53,, ,, ,/  /,0,0,320,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,42985,44110,42978,45140,/  /,0, ,1500471,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44110.43566, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198228,,ORO000489,,,10697,1,OROTON,CHEYANNA,1830837,53-16,,, , ,0,0,,,ORO,,LM,F,135,38,53,, ,, ,/  /,0,0,330,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,/  /,45763,45763,/  /,0, ,1740826,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196885,,ORO000430,,,10425,1,OROTON,CLAIR 54,2203262,54-17,,, , ,0,0,,,ORO,,LS,S,140,44,56,, ,, ,/  /,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,141943,,ORO000111,,,07590,1,OROTON,CLEMENCE,1603136,61-13,,, , ,0,0,,,ORO,,LM,S,135,49,64,,Y,, ,/  /,0,0,215,97.73,107.5,87.96,96.76,87.96,96.76,87.96,96.76,0,0,0,0,0,/  /,/  /,42647,43635,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196884,,ORO000429,,,10424,1,OROTON,DARCY,2356444,52-17,,, , ,0,0,,,ORO,,LS,S,140,43,45,, ,, ,/  /,0,0,249,113.18,124.5,101.86,112.05,101.86,112.05,101.86,112.05,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196877,,ORO000422,,,10417,1,OROTON,DYLAN,2203295,52-17,,, , ,0,0,,,ORO,,LS,F,140,44,53,, ,, ,/  /,0,0,229,104.09,114.5,93.68,103.05,93.68,103.05,93.68,103.05,0,0,0,0,0,/  /,/  /,45385,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198111,,ORO000470,,,10591,1,OROTON,EASTON,2356490,53-21,,, , ,0,0,,,ORO,,LS,F,140,44,57,, ,, ,/  /,0,0,249,113.18,124.5,79.23,87.15,79.23,87.15,79.23,87.15,0,0,0,0,0,/  /,/  /,45552,45552,/  /,0, ,1651141,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,168875,,ORO000250,,,09267,1,Oroton,ELANORA,1502992,53-17,,, , ,0,0,,,ORO,,LS,F,135,30,52,, ,, ,/  /,0,0,300,30,33,30,33,30,33,30,33,0,0,0,0,0,/  /,/  /,44168,44168,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198109,,ORO000468,,,10589,1,OROTON,EMILY,2456492,53-17,,, , ,0,0,,,ORO,,LS,F,140,54,,, ,, ,/  /,0,0,249,113.18,124.5,79.23,87.15,79.23,87.15,79.23,87.15,0,0,0,0,0,/  /,/  /,45552,45552,/  /,0, ,1651141,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,192277,,ORO000403,,,10195,1,OROTON,EMMA,1900841,51-17,,, , ,0,0,,,ORO,,LS,F,140,34,51,, ,, ,/  /,0,0,340,130,143,117,128.7,117,128.7,117,128.7,0,0,0,0,0,/  /,45357,45140,45385,/  /,0, ,1581665,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45357.67693, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198108,,ORO000467,,,10588,1,OROTON,EVERLEIGH,2456488,58-15,,, , ,0,0,,,ORO,,LS,F,140,43,58,, ,, ,/  /,0,0,269,269,295.9,188.3,207.13,188.3,207.13,188.3,207.13,0,0,0,0,0,/  /,/  /,45552,45552,/  /,0, ,1651141,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
