BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
8653,OPT,,79076,,CASA 340 C3,,,,CASA,340,C3,54-16,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,OPT,,79077,,CASA 27 C1,,,,CASA,27,C1,53-15,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10553,OPT,,79078,,AUS000835,,,1,CASA,27,C2,53-15,,,,,,,,,,,,,140,40,53,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,OPT,,79079,,AUS000825,,,1,CASA,318,C1,50-19,,,,,,,,,,,,,142,38,50,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554,OPT,,79080,,AUS000836,,,1,CASA,297,C3,50-19,,,,,,,,,,,,,140,43,53,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547,OPT,,79081,,AUS000829,,,1,CASA,324,C1,52-16,,,,,,,,,,,,,142,C1,,,,,,,,,130,,,12.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542,OPT,,79082,,AUS000824,,,1,CASA,015,C1,50-21,,,,,,,,,,,,,140,41,52,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,OPT,,79083,,AUS000799,,,1,CASA,303,C2,50-19,,,,,,,,,,,,,140,44,52,,,,,,,,120,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,OPT,,79084,,CLARITY 1180 C1,,,,CLARITY,1180,C1,54-17,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026,OPT,,79085,,AUS000328,,,1,CLARITY,1181,C2,47-15,,,,,,,,,,,,,130,34,49,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,OPT,,79086,,AUS000601,,,2,CLARITY,1511,C2,48-15,,,,,,,,,,,,,140,38,51,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,OPT,,79087,,AUS000569,,,1,CLARITY,1181,C3,45-15,,,,,,,,,,,,,130,34,49,,,,,,,,120,,,10.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,OPT,,79088,,CLARITY 1212 C2,,,,CLARITY,1212,C2,54-15,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,OPT,,79089,,CLARITY 1181 C1,,,,CLARITY,1181,C1,47-15,,,,,,,,,,,,,,,47,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8670,OPT,,79090,,CLARITY 2131 C1,,,,CLARITY,2131,C1,54-17,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7823,OPT,,79091,,AUS000258,,,1,CLARITY,1239,C1,53-16,,,,,,,,,,,,,135,38,53,,,,,,,,120,,,8.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,OPT,,79092,,CLARITY 1239 C3,,,,CLARITY,1239,C3,53-16,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032,OPT,,79093,,AUS000334,,,1,CLARITY,1253,C2,48-19,,,,,,,,,,,,,140,37,48,,,,,,,,120,,,8.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,OPT,,79094,,AUS000568,,,1,CLARITY,1243,C1,53-16,,,,,,,,,,,,,135,41,53,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,OPT,,79095,,AUS000806,,,1,CLARITY,2033,C2,53-14,,,,,,,,,,,,,140,40,53,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551,OPT,,79096,,AUS000833,,,1,CASA,112,C2,60-16,,,,,,,,,,,,,150,40,63,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10550,OPT,,79097,,AUS000832,,,1,CASA,112,C1,60-16,,,,,,,,,,,,,150,40,63,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,OPT,,79098,,AUS000617,,,1,CLARITY,1243,C2,53-16,,,,,,,,,,,,,135,41,53,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,OPT,,79099,,AUS000629,,,1,CLARITY,1185,C1,51-16,,,,,,,,,,,,,140,37,52,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9843,OPT,,79100,,AUS000719,,,1,CLARITY,4819,C2,55-16,,,,,,,,,,,,,140,48,57,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9859,OPT,,79101,,AUS000721,,,1,CLARITY,4774,C02,51-19,,,,,,,,,,,,,140,44,52,,,,,,,,149,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,OPT,,79102,,AUS000794,,,1,CLARITY,4838,C2,52-16,,,,,,,,,,,,,135,38,54,,,,,,,,120,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,OPT,,79103,,AUS000849,,,1,CLARITY,4788,C4,52-15,,,,,,,,,,,,,138,39,53,,,,,,,,120,,,10.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,OPT,,79104,,AUS000796,,,1,CLARITY,4838,C4,52-16,,,,,,,,,,,,,135,38,54,,,,,,,,120,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125,OPT,,79105,,AUS000770,,,1,CASA,113,C4,50-16,,,,,,,,,,,,,135,33,52,,,,,,,,120,,,13,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10296,OPT,,79106,,AUS000820,,,1,CLARITY,4742,C3,56-18,,,,,,,,,,,,,140,36,60,,,,,,,,149,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,OPT,,79107,,AUS000413,,,2,CLARITY,4752,C1,56-17,,,,,,,,,,,,,140,35,58,,,,,,,,149,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,OPT,,79108,,CLARITY 4705 C2,,,,CLARITY,4705,C2,50-20,,,,,,,,,,,,,,,50,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,OPT,,79109,,CLARITY 4781 C3,,,,CLARITY,4781,C3,45-17,,,,,,,,,,,,,,,45,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,OPT,,79110,,CLARITY 4628 C3,,,,CLARITY,4628,C3,52-28,,,,,,,,,,,,,,,52,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,OPT,,79111,,AUS000295,,,1,CLARITY,4713,C5,51-17,,,,,,,,,,,,,140,32,54,,,,,,,,149,,,8.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,OPT,,79112,,AUS000742,,,1,CLARITY,4799,C3,57-17,,,,,,,,,,,,,145,48,64,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,OPT,,79113,,CLARITY 4907 C1,,,,CLARITY,4907,C1,45-17,,,,,,,,,,,,,,,45,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562,OPT,,79114,,AUS000844,,,1,CLARITY MILAN,4908,C3,49-17,,,,,,,,,,,,,130,42,50,,,,,,,,120,,,10,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,OPT,,79115,,CLARITY 4802 C3,,,,CLARITY,4802,C3,58-17,,,,,,,,,,,,,,,58,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,OPT,,79116,,CASA 112 C1,,,,CASA,112,C1,60-16,,,,,,,,,,,,,,,60,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,OPT,,79117,,AUS000743,,,1,CLARITY,4799,C1,57-17,,,,,,,,,,,,,145,48,64,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9865,OPT,,79118,,AUS000727,,,1,CLARITY,4714,C2,58-17,,,,,,,,,,,,,145,35,62,,,,,,,,149,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9834,OPT,,79119,,AUS000710,,,1,CLARITY,2037,C2,51-17,,,,,,,,,,,,,140,40,55,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,OPT,,79120,,AUS000791,,,1,CLARITY,1251,C1,53-17,,,,,,,,,,,,,140,37,55,,,,,,,,120,,,9.35,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,OPT,,79121,,AUS000860,,,1,CLARITY,1243,C1,53-16,,,,,,,,,,,,,135,40,53,,,,,,,,120,,,0,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9826,OPT,,79122,,AUS000702,,,1,CLARITY,2100,C03,54-17,,,,,,,,,,,,,140,36,55,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8668,OPT,,79123,,CLARITY 1550 C5,,,,CLARITY,1550,C5,53-17,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10285,OPT,,79124,,AUS000809,,,1,CLARITY,2127,C2,53-16,,,,,,,,,,,,,140,42,53,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7548,OPT,,79125,,AUS000227,,,1,CLARITY,1223,C3,57-18,,,,,,,,,,,,,145,37,58,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,OPT,,79126,,CLARITY 1299 C3,,,,CLARITY,1299,C3,55-16,,,,,,,,,,,,,,,55,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,OPT,,79127,,AUS000734,,,1,CLARITY,1323,C2,51-17,,,,,,,,,,,,,140,42,52,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,OPT,,79128,,AUS000765,,,1,CLARITY,2104,C1,51-15,,,,,,,,,,,,,135,35,53,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10286,OPT,,79129,,AUS000810,,,1,CLARITY,2129,C3,54-17,,,,,,,,,,,,,145,40,57,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,OPT,,79130,,AUS000798,,,1,CASA,302,C2,55-15,,,,,,,,,,,,,140,40,54,,,,,,,,120,,,12.15,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8455,OPT,,79131,,AUS000503,,,1,CLARITY,1315,C2,53-16,,,,,,,,,,,,,140,38,57,,,,,,,,120,,,8.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,OPT,,79132,,AUS000394,,,1,CLARITY,1240,C2,52-17,,,,,,,,,,,,,140,36,53,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,OPT,,79133,,AUS000423,,,1,CLARITY,1215,C2,50-20,,,,,,,,,,,,,138,40,50,,,,,,,,120,,,8.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,OPT,,79134,,CLARITY 1212 C1,,,,CLARITY,1212,C1,54-15,,,,,,,,,,,,,,,54,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7557,OPT,,79135,,AUS000236,,,1,CLARITY,1192,C2,53-17,,,,,,,,,,,,,135,33,53,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,OPT,,79136,,AUS000441,,,1,CLARITY,1298,C3,53-16,,,,,,,,,,,,,140,34,56,,,,,,,,120,,,8.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,OPT,,79137,,CLARITY 1223 C2,,,,CLARITY,1223,C2,57-18,,,,,,,,,,,,,,,57,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,OPT,,79138,,CASA 112 C2,,,,CASA,112,C2,60-16,,,,,,,,,,,,,,,60,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,OPT,,79139,,BON000149,,,1,MARS,MFK618,C5,46-16,,,,,,,,,,,,,128,27,47,,,,,,,,149,,,20,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,OPT,,79140,,AUS000274,,,1,CLARITY,1221,C3,53-17,,,,,,,,,,,,,138,39,53,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660,OPT,,79141,,CLARITY 1239 C2,,,,CLARITY,1239,C2,53-16,,,,,,,,,,,,,,,53,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8666,OPT,,79142,,CLARITY 1323 C1,,,,CLARITY,1323,C1,51-17,,,,,,,,,,,,,,,51,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,OPT,,79143,,AUS000143,,,1,CLARITY,1180,C2,54-17,,,,,,,,,,,,,140,36,55,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,OPT,,79144,,AUS000212,,,1,CLARITY,1223,C1,57-18,,,,,,,,,,,,,145,37,59,,,,,,,,120,,,9.75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,OPT,,79145,,AUS000561,,,1,CLARITY,1299,C2,55-16,,,,,,,,,,,,,138,35,55,,,,,,,,120,,,9.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,OPT,,79146,,AUS000790,,,1,CLARITY,1272,C3,53-17,,,,,,,,,,,,,145,38,56,,,,,,,,120,,,9.35,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,OPT,,79147,,AUS000859,,,1,CLARITY,4709,C3,54-17,,,,,,,,,,,,,135,40,54,,,,,,,,120,,,12.5,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
