BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
9865,OPT,,182632,,AUS000727,,,1,CLARITY,4714,C2,58-17,,, , ,0,0,,,AUS,,MM,F,145,35,62,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44775,44775,/  /,0, ,1399684,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
8063,OPT,,147740,,AUS000365,,,1,CLARITY,4714,C3,58-17,,, , ,0,0,,,AUS,,MM,F,145,35,62,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.25,10.18,0,0,0,0,0,43867,45419,43089,44956,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45419.57833, ,/  /       :  :, , ,,,,F,F,,,
9146,OPT,,164338,,AUS000633,,,1,CLARITY,4724,C1,57-18,,, , ,0,0,,,AUS,,MM,F,150,37,63,, ,, ,/  /,0,0,$120.00,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,45012,43935,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45012.36256, ,/  /       :  :, , ,,,,F,F,,,
9148,OPT,,164340,,AUS000635,,,1,CLARITY,4724,C2,57-18,,, , ,0,0,,,AUS,,MM,F,150,37,63,, ,, ,/  /,0,0,$120.00,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,44097,43935,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44097.58451, ,/  /       :  :, , ,,,,F,F,,,
8447,OPT,,152465,,AUS000495,,,1,CLARITY,4741,C3,53-17,,, , ,0,0,,,AUS,,MM,F,140,34,56,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,44497,45097,43378,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45097.61524, ,/  /       :  :, , ,,,,F,F,,,
10296,OPT,,194824,,AUS000820,,,1,CLARITY,4742,C3,56-18,,, , ,0,0,,,AUS,,MM,F,140,36,60,, ,, ,/  /,0,0,$149.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45231,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10297,OPT,,194825,,AUS000821,,,1,CLARITY,4751,C1,55-17,,, , ,0,0,,,AUS,,MM,F,140,36,58,, ,, ,/  /,0,0,$149.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
8253,OPT,,149907,,AUS000411,,,1,CLARITY,4751,C2,55-17,,, , ,0,0,,,AUS,,MM,F,140,36,58,, ,, ,/  /,0,0,$149.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,43768,44693,43257,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44693.59273, ,/  /       :  :, , ,,,,F,F,,,
9409,OPT,,171565,,AUS000661,,,1,CLARITY,4751,C3,55-17,,, , ,0,0,,,AUS,,MM,F,140,,,, ,, ,/  /,0,0,$149.00,8.95,9.85,8.95,9.85,8.95,9.85,8.95,9.85,0,0,0,0,0,44699,44782,44314,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45008.51499, ,/  /       :  :, , ,,,,F,F,,,
8255,OPT,,149909,,AUS000413,,,2,CLARITY,4752,C1,56-17,,, , ,0,0,,,AUS,,MM,F,140,35,58,, ,, ,/  /,0,0,$149.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,43390,44130,43257,45673,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44130.63646, ,/  /       :  :, , ,,,,F,F,,,
8364,OPT,,151358,,AUS000453,,,1,CLARITY,4753A,C1,50-20,,, , ,0,0,,,AUS,,MM,F,140,43,50,, ,, ,/  /,0,0,$149.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,43425,43332,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43425.49656, ,/  /       :  :, , ,,,,F,F,,,
8375,OPT,,151373,,AUS000464,,,1,CLARITY,4754,C1,56-18,,, , ,0,0,,,AUS,,MM,F,135,36,57,, ,, ,/  /,0,0,$120.00,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,/  /,43474,43332,43935,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43474.58488, ,/  /       :  :, , ,,,,F,F,,,
9859,OPT,,182625,,AUS000721,,,1,CLARITY,4774,C02,51-19,,, , ,0,0,,,AUS,,UN,F,140,44,52,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44775,44775,/  /,0, ,1399684,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9024,OPT,,161784,,AUS000583,,,2,CLARITY,4775,C3,55-19,,, , ,0,0,,,AUS,,LM,F,140,47,56,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.63,10.59,0,0,0,0,0,/  /,/  /,43798,44775,/  /,0, ,1399684,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9522,OPT,,173320,,AUS000670,,,1,CLARITY,4779,C1,55-15,,, , ,0,0,,,AUS,,LS,F,140,41,56,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,45063,45097,44434,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45097.58325, ,/  /       :  :, , ,,,,F,F,,,
9021,OPT,,161781,,AUS000580,,,1,CLARITY,4779,C2,55-15,,, , ,0,0,,,AUS,,LS,F,140,41,56,, ,, ,/  /,0,0,$120.00,9.5,10.45,9.5,10.45,9.5,10.45,9.5,10.45,0,0,0,0,0,44265,45232,43798,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45232.47378, ,/  /       :  :, , ,,,,F,F,,,
10703,OPT,,198237,,AUS000849,,,1,CLARITY,4788,C4,52-15,,, , ,0,0,,,AUS,,LM,F,138,39,53,, ,, ,/  /,0,0,$120.00,10.5,11.55,10.5,11.55,10.5,11.55,10.5,11.55,0,0,0,0,0,/  /,/  /,45796,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10555,OPT,,198062,,AUS000837,,,1,CLARITY,4789,C2,53-16,,, , ,0,0,,,AUS,,MM,F,140,37,57,, ,, ,/  /,0,0,$120.00,11.25,12.38,11.25,12.38,11.25,12.38,11.25,12.38,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10556,OPT,,198063,,AUS000838,,,1,CLARITY,4789,C3,53-18,,, , ,0,0,,,AUS,,MM,F,140,37,57,, ,, ,/  /,0,0,$120.00,11.25,12.38,11.25,12.38,11.25,12.38,11.25,12.38,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10048,OPT,,187311,,AUS000743,,,1,CLARITY,4799,C1,57-17,,, , ,0,0,,,AUS,,MM,F,145,48,64,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44956,44956,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10047,OPT,,187310,,AUS000742,,,1,CLARITY,4799,C3,57-17,,, , ,0,0,,,AUS,,MM,F,145,48,64,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44956,44956,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10702,OPT,,198236,,AUS000848,,,1,CLARITY,4801,C2,55-17,,, , ,0,0,,,AUS,,MM,F,145,41,61,, ,, ,/  /,0,0,$149.00,10.5,11.55,10.5,11.55,10.5,11.55,10.5,11.55,0,0,0,0,0,/  /,/  /,45796,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9838,OPT,,182443,,AUS000714,,,1,CLARITY,4802,C2,58-17,,, , ,0,0,,,AUS,,MM,F,145,38,62,, ,, ,/  /,0,0,$149.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44768,44768,/  /,0, ,8288,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9843,OPT,,182457,,AUS000719,,,1,CLARITY,4819,C2,55-16,,, , ,0,0,,,AUS,,LM,F,140,48,57,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44768,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10138,OPT,,189776,,AUS000779,,,1,CLARITY,4830,C1,56-17,,, , ,0,0,,,AUS,,MM,F,142,43,63,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45049,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10137,OPT,,189774,,AUS000778,,,1,CLARITY,4830,C5,56-17,,, , ,0,0,,,AUS,,MM,F,142,43,63,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45049,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10270,OPT,,194771,,AUS000794,,,1,CLARITY,4838,C2,52-16,,, , ,0,0,,,AUS,,LM,F,135,38,54,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45230,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10271,OPT,,194772,,AUS000795,,,1,CLARITY,4838,C3,52-16,,, , ,0,0,,,AUS,,LM,F,135,38,54,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45230,45796,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10272,OPT,,194773,,AUS000796,,,1,CLARITY,4838,C4,52-16,,, , ,0,0,,,AUS,,LM,F,135,38,54,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45230,45230,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10557,OPT,,198064,,AUS000839,,,1,CLARITY,4847,C1,57-16,,, , ,0,0,,,AUS,,LM,F,145,36,62,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10294,OPT,,194822,,AUS000818,,,1,CLARITY,4850,C3,58-17,,, , ,0,0,,,AUS,,MM,F,145,38,61,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10293,OPT,,194819,,AUS000817,,,1,CLARITY MILAN,4752,C2,55-17,,, , ,0,0,,,AUS,,MM,F,140,37,58,, ,, ,/  /,0,0,$120.00,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0,0,0,0,0,/  /,/  /,45231,45231,/  /,0, ,13001,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9844,OPT,,182458,,AUS000720,,,1,CLARITY MILAN,4779,C03,55-15,,, , ,0,0,,,AUS,,LM,F,140,40,59,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,44768,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10147,OPT,,189788,,AUS000788,,,1,CLARITY MILAN,4779,C2,55-15,,, , ,0,0,,,AUS,,LM,F,140,40,55,, ,, ,/  /,0,0,$120.00,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0,0,0,0,0,/  /,/  /,45049,45049,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10559,OPT,,198066,,AUS000841,,,1,CLARITY MILAN,4789,C1,53-18,,, , ,0,0,,,AUS,,MM,F,140,36,56,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10558,OPT,,198065,,AUS000840,,,1,CLARITY MILAN,4789,C4,53-18,,, , ,0,0,,,AUS,,LM,F,140,36,56,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10560,OPT,,198067,,AUS000842,,,1,CLARITY MILAN,4802,C2,58-18,,, , ,0,0,,,AUS,,MM,F,145,40,61,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10563,OPT,,198070,,AUS000845,,,1,CLARITY MILAN,4802,C3,58-17,,, , ,0,0,,,AUS,,MM,F,145,40,61,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10561,OPT,,198068,,AUS000843,,,1,CLARITY MILAN,4908,C2,49-17,,, , ,0,0,,,AUS,,LM,F,130,42,50,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10562,OPT,,198069,,AUS000844,,,1,CLARITY MILAN,4908,C3,49-17,,, , ,0,0,,,AUS,,LM,F,130,42,50,, ,, ,/  /,0,0,$120.00,10,11,10,11,10,11,10,11,0,0,0,0,0,/  /,/  /,45509,45509,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9120,OPT,,164310,,AUS000611,,,1,CLARITY S/GLASS,CLASUN23,C5,55-17,,, , ,0,0,,,AUS,,MS,F,145,39,58,, ,, ,/  /,0,0,$110.00,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,/  /,/  /,43935,43935,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
8239,OPT,,149882,,AUS000397,,,1,CLARITY S/GLASS,P887,C1,52-19,,, , ,0,0,,,AUS,,MS,F,146,41,62,, ,, ,/  /,0,0,$110.00,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,/  /,43760,43255,43935,/  /,0, ,389086,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43760.42104, ,/  /       :  :, , ,,,,F,F,,,
8606,OPT,,154470,,APO000340,,,1,CLUB,CLT 0012,C1,55-21,,, , ,0,0,,,APO,,MR,F,145,41,60,, ,, ,/  /,0,0,$230.00,59,64.9,59,64.9,59,64.9,59,64.9,0,0,0,0,0,/  /,/  /,43487,43487,/  /,0, ,227239,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10115,OPT,,188594,,OPQ001264,,,1,CONVERTIBLES,91009,A,53-16,,, , ,0,0,,,OPQ,,LS,F,140,39,53,, ,, ,/  /,0,0,$350.00,139.95,153.95,125.96,138.56,125.96,138.56,125.96,138.56,0,0,0,0,0,/  /,/  /,45001,45001,/  /,0, ,486705,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10387,OPT,,196415,,OPQ001304,,,1,CONVERTIBLES,91019,B,53-16,,, , ,0,0,,,OPQ,,LS,F,135,43,53,, ,, ,/  /,0,0,$320.00,129.95,142.95,116.96,128.66,116.96,128.66,116.96,128.66,0,0,0,0,0,/  /,/  /,45352,45352,/  /,0, ,485464,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10517,OPT,,197749,,OPQ001348,,,1,CONVERTIBLES,92013,C,53-16,,, , ,0,0,,,OPQ,,LM,F,142,37,50,, ,, ,/  /,0,0,$330.00,139.95,153.95,125.96,138.56,0,0,125.96,138.56,0,0,0,0,0,/  /,/  /,45447,45447,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10113,OPT,,188592,,OPQ001262,,,1,CONVERTIBLES,92014,B,51-16,,, , ,0,0,,,OPQ,,LM,F,140,37,52,, ,, ,/  /,0,0,$350.00,139.95,153.95,125.96,138.56,125.96,138.56,125.96,138.56,0,0,0,0,0,/  /,/  /,45001,45001,/  /,0, ,486705,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10513,OPT,,197745,,OPQ001344,,,1,CONVERTIBLES,92019,B,53-16,,, , ,0,0,,,OPQ,,LS,F,138,35,55,, ,, ,/  /,0,0,$330.00,139.95,153.95,122.36,134.6,0,0,122.36,134.6,0,0,0,0,0,/  /,/  /,45447,45447,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10516,OPT,,197748,,OPQ001347,,,1,CONVERTIBLES,92026,A,53-17,,, , ,0,0,,,OPQ,,LM,F,135,41,55,, ,, ,/  /,0,0,$330.00,139.95,153.95,125.96,138.56,0,0,125.96,138.56,0,0,0,0,0,/  /,/  /,45447,45447,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10388,OPT,,196416,,OPQ001305,,,1,CONVERTIBLES,92027,A,51-17,,, , ,0,0,,,OPQ,,UM,F,135,45,55,, ,, ,/  /,0,0,$330.00,139.95,153.95,125.96,138.56,125.96,138.56,125.96,138.56,0,0,0,0,0,/  /,/  /,45352,45352,/  /,0, ,485464,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10512,OPT,,197737,,OPQ001339,,,1,CONVERTIBLES,93004,B,55-14,,, , ,0,0,,,OPQ,,MM,F,140,36,57,, ,, ,/  /,0,0,$330.00,129.95,142.95,116.96,128.66,0,0,0,0,0,0,0,0,0,/  /,/  /,45449,45449,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9278,OPT,,169276,,OPQ001141,,,1,CONVERTIBLES,94009,C,55-16,,, , ,0,0,9.34747E+12,,OPQ,,LM,F,145,34,57,, ,, ,/  /,0,0,$330.00,135.95,149.55,122.36,134.6,122.36,134.6,122.36,134.6,0,0,0,0,0,/  /,/  /,44210,44210,/  /,0, ,413737,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10515,OPT,,169277,,OPQ001346,,,1,CONVERTIBLES,94028,B,57-18,,,,,,,,,OPQ,,MEN,,145,39,59,,,,,,,,$290.00,,,125.96,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10514,OPT,,197746,,OPQ001345,,,1,CONVERTIBLES,94033,A,58-18,,, , ,0,0,,,OPQ,,MS,F,145,40,60,, ,, ,/  /,0,0,$330.00,139.95,153.95,122.36,134.6,0,0,122.36,134.6,0,0,0,0,0,/  /,/  /,45447,45447,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
7656,OPT,,142903,,OPQ000883,,,1,Convertibles,9426,A,52-16,,, , ,0,0,,,OPQ,,MM,F,140,29,53,, ,, ,/  /,0,0,$270.00,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,/  /,43160,42689,43290,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43160.50222, ,/  /       :  :, , ,,,,F,F,,,
